DATAFLOW,LAST UPDATE,freq,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Finland,2015,138,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Finland,2016,133,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Finland,2017,128,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Finland,2018,111,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Finland,2019,93,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Finland,2020,105,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Finland,2021,116,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Finland,2022,102,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Finland,2023,106,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Finland,2024,131,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,France,2015,1998,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,France,2016,1920,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,France,2017,1824,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,France,2018,1732,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,France,2019,1583,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,France,2020,1483,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,France,2021,1455,d,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,France,2022,1346,d,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,France,2023,1381,d,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,France,2024,1375,d,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Croatia,2015,204,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Croatia,2016,156,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Croatia,2017,132,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Croatia,2018,98,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Croatia,2019,79,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Croatia,2020,84,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Croatia,2021,86,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Croatia,2022,79,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Croatia,2023,69,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Croatia,2024,58,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Hungary,2015,210,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Hungary,2016,158,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Hungary,2017,130,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Hungary,2018,118,b,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Hungary,2019,105,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Hungary,2020,135,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Hungary,2021,129,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Hungary,2022,118,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Hungary,2023,133,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Hungary,2024,139,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Ireland,2015,146,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Ireland,2016,124,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Ireland,2017,98,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Ireland,2018,82,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Ireland,2019,71,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Ireland,2020,80,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Ireland,2021,90,b,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Ireland,2022,71,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Ireland,2023,67,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Ireland,2024,69,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Iceland,2015,4,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Iceland,2016,3,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Iceland,2017,2,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Iceland,2018,3,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Iceland,2019,4,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Iceland,2020,7,b,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Iceland,2021,7,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Iceland,2022,5,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Iceland,2023,4,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Iceland,2024,4,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Italy,2015,2163,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Italy,2016,2146,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Italy,2017,2084,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Italy,2018,1952,b,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Italy,2019,1833,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Italy,2020,1638,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Italy,2021,1652,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Italy,2022,1408,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Italy,2023,1335,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Italy,2024,1147,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Lithuania,2015,91,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Lithuania,2016,77,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Lithuania,2017,67,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Lithuania,2018,56,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Lithuania,2019,58,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Lithuania,2020,75,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Lithuania,2021,65,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Lithuania,2022,56,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Lithuania,2023,65,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Lithuania,2024,67,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Luxembourg,2015,13,b,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Luxembourg,2016,12,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Luxembourg,2017,12,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Luxembourg,2018,12,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Luxembourg,2019,12,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Luxembourg,2020,14,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Luxembourg,2021,11,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Luxembourg,2022,9,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Luxembourg,2023,11,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Luxembourg,2024,15,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Latvia,2015,68,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Latvia,2016,66,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Latvia,2017,57,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Latvia,2018,50,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Latvia,2019,40,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Latvia,2020,53,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Latvia,2021,50,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Latvia,2022,43,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Latvia,2023,41,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Latvia,2024,43,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Montenegro,2015,34,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Montenegro,2016,35,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Montenegro,2017,33,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Montenegro,2018,32,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Montenegro,2019,32,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Montenegro,2020,35,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,North Macedonia,2015,178,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,North Macedonia,2016,161,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,North Macedonia,2017,151,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,North Macedonia,2018,138,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,North Macedonia,2019,121,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,North Macedonia,2020,112,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,North Macedonia,2021,86,b,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,North Macedonia,2022,81,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,North Macedonia,2023,76,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,North Macedonia,2024,67,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Malta,2015,6,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Malta,2016,6,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Malta,2017,5,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Malta,2018,6,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Malta,2019,7,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Malta,2020,9,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Malta,2021,6,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Malta,2022,7,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Malta,2023,7,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Malta,2024,7,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Netherlands,2015,377,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Netherlands,2016,319,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Netherlands,2017,265,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Netherlands,2018,214,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Netherlands,2019,200,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Netherlands,2020,219,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Netherlands,2021,183,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Netherlands,2022,150,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Netherlands,2023,153,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Netherlands,2024,161,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Norway,2015,74,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Norway,2016,78,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Norway,2017,66,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Norway,2018,63,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Norway,2019,58,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Norway,2020,73,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Norway,2021,68,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Norway,2022,47,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Norway,2023,52,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Norway,2024,58,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Poland,2015,875,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Poland,2016,702,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Poland,2017,546,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Poland,2018,434,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Poland,2019,380,b,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Poland,2020,369,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Poland,2021,399,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Poland,2022,339,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Poland,2023,320,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Poland,2024,331,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Portugal,2015,425,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Portugal,2016,379,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Portugal,2017,297,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Portugal,2018,228,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Portugal,2019,209,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Portugal,2020,222,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Portugal,2021,210,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Portugal,2022,202,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Portugal,2023,208,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Portugal,2024,206,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Romania,2015,472,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Romania,2016,402,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Romania,2017,329,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Romania,2018,282,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Romania,2019,254,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Romania,2020,337,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Romania,2021,304,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Romania,2022,307,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Romania,2023,301,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Romania,2024,293,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Serbia,2015,416,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Serbia,2016,378,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Serbia,2017,332,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Serbia,2018,313,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Serbia,2019,246,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Serbia,2020,208,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Serbia,2021,246,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Serbia,2022,203,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Serbia,2023,200,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Serbia,2024,180,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Sweden,2015,210,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Sweden,2016,202,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Sweden,2017,202,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Sweden,2018,198,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Sweden,2019,206,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Sweden,2020,263,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Sweden,2021,262,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Sweden,2022,213,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Sweden,2023,224,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Sweden,2024,242,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Slovenia,2015,69,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Slovenia,2016,61,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Slovenia,2017,50,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Slovenia,2018,39,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Slovenia,2019,33,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Slovenia,2020,36,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Slovenia,2021,33,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Slovenia,2022,27,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Slovenia,2023,23,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Slovenia,2024,23,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Slovakia,2015,229,,
